0	1.167732
1	0.821597
2	0.895756
3	0.895488
4	0.750638
5	0.727789
6	0.760545
7	0.454468
8	0.448615
9	0.539678
10	0.556870
11	0.625698
12	0.515550
13	0.550162
14	0.605608
15	0.435444
16	0.340318
17	0.464257
18	0.523790
19	0.436708
20	0.433415
21	0.440391
22	0.466161
23	0.394732
24	0.400239
25	0.446526
26	0.461660
27	0.442520
28	0.404087
29	0.462593
30	0.384554
31	0.424766
32	0.428162
33	0.405686
34	0.417229
35	0.419276
36	0.431124
37	0.478083
38	0.437742
39	0.444638
40	0.510468
41	0.487003
42	0.429484
43	0.475480
44	0.462172
45	0.446600
46	0.460384
47	0.474579
48	0.487987
49	0.475246
50	0.473510
51	0.482972
52	0.567892
53	0.518384
54	0.508470
55	0.518501
56	0.489585
57	0.521779
58	0.541038
59	0.543433
60	0.548181
61	0.571988
62	0.506831
63	0.438307
64	0.296402
65	0.311259
66	0.328567
67	0.308130
68	0.356804
69	0.345184
70	0.341519
71	0.343409
72	0.353241
73	0.342792
74	0.380484
75	0.351675
76	0.391539
77	0.386695
78	0.356027
79	0.403308
80	0.414934
81	0.397568
82	0.364334
83	0.373523
84	0.395088
85	0.385744
86	0.383983
87	0.373273
88	0.369579
89	0.364237
90	0.374779
91	0.357149
92	0.385719
93	0.359487
94	0.375482
95	0.386194
96	0.378266
97	0.389918
98	0.381634
99	0.411164
100	0.356689
101	0.385000
102	0.384893
103	0.401559
104	0.379248
105	0.426542
106	0.378762
107	0.408568
108	0.400059
109	0.452460
110	0.396531
111	0.385511
112	0.405630
113	0.393667
114	0.391070
115	0.397156
116	0.404195
117	0.389814
118	0.414527
119	0.415482
120	0.614037
121	0.720567
122	0.518919
123	0.551186
124	0.439044
125	0.427500
126	0.426237
127	0.436159
128	0.331297
129	0.413724
130	0.349796
131	0.392176
132	0.363036
133	0.359201
134	0.375760
135	0.398564
136	0.322774
137	0.342187
138	0.355903
139	0.327846
140	0.344218
141	0.348881
142	0.356879
143	0.350157
144	0.360912
145	0.361528
146	0.356667
147	0.343819
148	0.344619
149	0.332831
150	0.375679
151	0.346777
152	0.360508
153	0.351430
154	0.343523
155	0.394706
156	0.374848
157	0.366666
158	0.371849
159	0.361345
160	0.364829
161	0.377414
162	0.375600
163	0.384524
164	0.360403
165	0.362004
166	0.363169
167	0.370452
168	0.382410
169	0.358337
170	0.388124
171	0.354383
172	0.396523
173	0.401244
174	0.394196
175	0.439790
176	0.399025
177	0.367053
178	0.409811
179	0.377126
180	0.372797
181	0.401743
182	0.376702
183	0.393988
184	0.392473
185	0.446139
186	0.412874
187	0.394830
188	0.409320
189	0.401311
190	0.407368
191	0.425524
192	0.345612
193	0.358971
194	0.349179
195	0.324018
196	0.342540
197	0.334109
198	0.339393
199	0.353468
200	0.347845
201	0.319377
202	0.342987
203	0.345422
204	0.368621
205	0.349013
206	0.346313
207	0.330605
208	0.356621
209	0.362230
210	0.380831
211	0.335138
212	0.361305
213	0.345194
214	0.351091
215	0.354307
216	0.337227
217	0.360499
218	0.341106
219	0.367733
220	0.374759
221	0.340637
222	0.385559
223	0.356463
224	0.352532
225	0.367377
226	0.378096
227	0.364826
228	0.372366
229	0.399636
230	0.345301
231	0.389991
232	0.390591
233	0.365814
234	0.396615
235	0.382281
236	0.401824
237	0.378321
238	0.394949
239	0.381441
240	0.392885
241	0.395480
242	0.397335
243	0.389451
244	0.413737
245	0.393697
246	0.412317
247	0.415602
248	0.377784
249	0.417683
250	0.402410
251	0.389373
252	0.409361
253	0.422922
254	0.406322
255	0.447204
256	0.321202
257	0.329630
258	0.329217
259	0.337662
260	0.336896
261	0.364998
262	0.331231
263	0.355625
264	0.342816
265	0.337077
266	0.333505
267	0.358044
268	0.347244
269	0.345732
270	0.353250
271	0.368626
272	0.358856
273	0.351324
274	0.347917
275	0.345397
276	0.354731
277	0.349222
278	0.383245
279	0.362654
280	0.370947
281	0.372416
282	0.344116
283	0.362398
284	0.386361
285	0.380013
286	0.363241
287	0.362129
288	0.372645
289	0.373498
290	0.373440
291	0.422752
292	0.361456
293	0.401407
294	0.351370
295	0.389045
296	0.375881
297	0.377445
298	0.382928
299	0.392464
300	0.398137
301	0.385881
302	0.388974
303	0.375131
304	0.398702
305	0.423452
306	0.365593
307	0.410216
308	0.391131
309	0.399433
310	0.412357
311	0.415707
312	0.402751
313	0.416485
314	0.397343
315	0.412537
316	0.394948
317	0.417443
318	0.443472
319	0.401260
320	0.375715
321	0.341119
322	0.321103
323	0.336246
324	0.351670
325	0.322574
326	0.339237
327	0.337314
328	0.357112
329	0.351570
330	0.352434
331	0.338650
332	0.346450
333	0.363873
334	0.336405
335	0.348104
336	0.361691
337	0.365706
338	0.365937
339	0.353931
340	0.342408
341	0.362495
342	0.360691
343	0.346340
344	0.364922
345	0.379178
346	0.349424
347	0.477832
348	0.383439
349	0.368977
350	0.383161
351	0.368909
352	0.369498
353	0.378865
354	0.365266
355	0.372175
356	0.381493
357	0.374868
358	0.405825
359	0.412673
360	0.384744
361	0.435837
362	0.374171
363	0.404833
364	0.385399
365	0.377831
366	0.437154
367	0.414430
368	0.381160
369	0.415257
370	0.392178
371	0.410042
372	0.404043
373	0.397596
374	0.414089
375	0.385478
376	0.443515
377	0.385999
378	0.413318
379	0.406553
380	0.448125
381	0.410259
382	0.413714
383	0.472507
384	0.392649
385	0.341450
386	0.328168
387	0.364132
388	0.334272
389	0.333484
390	0.367563
391	0.322031
392	0.336853
393	0.355644
394	0.346309
395	0.356411
396	0.349252
397	0.381177
398	0.381644
399	0.388874
400	0.341656
401	0.374621
402	0.380810
403	0.445355
404	0.389170
405	0.357809
406	0.389420
407	0.371198
408	0.369900
409	0.375989
410	0.401948
411	0.353554
412	0.406877
413	0.397473
414	0.357526
415	0.402789
416	0.367019
417	0.403327
418	0.408768
419	0.400945
420	0.396658
421	0.406666
422	0.364155
423	0.414771
424	0.427918
425	0.390866
426	0.413055
427	0.464773
428	0.396184
429	0.410446
430	0.400729
431	0.391326
432	0.411679
433	0.401313
434	0.404354
435	0.429729
436	0.430057
437	0.498599
438	0.446772
439	0.426934
440	0.436771
441	0.543254
442	0.418776
443	0.505521
444	0.504565
445	0.440913
446	0.484944
447	0.510451
448	0.421275
449	0.376280
450	0.356888
451	0.371073
452	0.353368
453	0.345388
454	0.377797
455	0.363172
456	0.351113
457	0.390186
458	0.356827
459	0.388354
460	0.382350
461	0.382378
462	0.392462
463	0.337587
464	0.382609
465	0.406120
466	0.344526
467	0.376757
468	0.368256
469	0.365454
470	0.366657
471	0.370525
472	0.457707
473	0.384516
474	0.374088
475	0.382718
476	0.380460
477	0.388680
478	0.400119
479	0.364956
480	0.375877
481	0.371663
482	0.376213
483	0.372851
484	0.396997
485	0.358659
486	0.377188
487	0.378957
488	0.376225
489	0.394661
490	0.375283
491	0.430834
492	0.426113
493	0.525297
494	0.468514
495	0.470533
496	0.396446
497	0.385050
498	0.402519
499	0.395144
500	0.388842
501	0.415276
502	0.389854
503	0.410735
504	0.424863
505	0.405923
506	0.413696
507	0.426117
508	0.424241
509	0.471544
510	0.464257
511	0.501723
512	0.407375
513	0.343140
514	0.344510
515	0.351092
516	0.346351
517	0.360643
518	0.372990
519	0.347319
520	0.360467
521	0.350024
522	0.355732
523	0.344675
524	0.354989
525	0.361986
526	0.357618
527	0.338573
528	0.369912
529	0.356203
530	0.364041
531	0.362855
532	0.361346
533	0.363098
534	0.365240
535	0.381032
536	0.343450
537	0.389329
538	0.386373
539	0.356051
540	0.389208
541	0.381467
542	0.354914
543	0.388769
544	0.383209
545	0.366812
546	0.377476
547	0.396211
548	0.595901
549	0.406299
550	0.426622
551	0.397026
552	0.400440
553	0.412905
554	0.407626
555	0.398439
556	0.492756
557	0.486264
558	0.491002
559	0.437933
560	0.412064
561	0.398787
562	0.410552
563	0.403516
564	0.442976
565	0.506682
566	0.430597
567	0.429400
568	0.438031
569	0.506461
570	0.524439
571	0.431926
572	0.509148
573	0.516955
574	0.458873
575	0.527457
576	0.379481
577	0.361849
578	0.377230
579	0.401390
580	0.388887
581	0.346487
582	0.379629
583	0.358520
584	0.342319
585	0.396245
586	0.376001
587	0.356892
588	0.389739
589	0.376402
590	0.355012
591	0.375577
592	0.382546
593	0.344182
594	0.379206
595	0.390287
596	0.412561
597	0.390966
598	0.391053
599	0.378208
600	0.405498
601	0.376179
602	0.450158
603	0.400316
604	0.406962
605	0.416274
606	0.391178
607	0.460152
608	0.400639
609	0.393640
610	0.397582
611	0.381836
612	0.390276
613	0.499865
614	0.386823
615	0.385838
616	0.406925
617	0.400743
618	0.462383
619	0.430666
620	0.473803
621	0.482460
622	0.456252
623	0.401953
624	0.440920
625	0.450783
626	0.487801
627	0.494998
628	0.421373
629	0.447542
630	0.412479
631	0.423399
632	0.413926
633	0.465889
634	0.494002
635	0.500611
636	0.510741
637	0.520973
638	0.522335
639	0.496983
640	0.423281
641	0.388666
642	0.342654
643	0.364551
644	0.364260
645	0.380839
646	0.370591
647	0.409432
648	0.340405
649	0.403537
650	0.376661
651	0.442850
652	0.400313
653	0.431310
654	0.388338
655	0.384958
656	0.388892
657	0.391168
658	0.522780
659	0.495714
660	0.513819
661	0.450761
662	0.387195
663	0.384332
664	0.469815
665	0.511099
666	0.440825
667	0.392089
668	0.392330
669	0.385067
670	0.472928
671	0.472302
672	0.424386
673	0.391144
674	0.429243
675	0.404166
676	0.435999
677	0.413843
678	0.422607
679	0.394104
680	0.412386
681	0.394074
682	0.402123
683	0.465387
684	0.490348
685	0.488863
686	0.438798
687	0.423087
688	0.419068
689	0.427003
690	0.452081
691	0.427260
692	0.432251
693	0.433135
694	0.483371
695	0.436053
696	0.433791
697	0.436641
698	0.422297
699	0.395470
700	0.386983
701	0.396180
702	0.416610
703	0.429197
704	0.342338
705	0.385959
706	0.321879
707	0.306587
708	0.311026
709	0.300100
710	0.309097
711	0.318218
712	0.304576
713	0.310705
714	0.323159
715	0.312250
716	0.346966
717	0.356212
718	0.345541
719	0.313664
720	0.316113
721	0.323559
722	0.350606
723	0.338502
724	0.341069
725	0.318452
726	0.383034
727	0.385441
728	0.364820
729	0.613022
730	0.396537
731	0.384674
732	0.343404
733	0.346720
734	0.353919
735	0.355325
736	0.348459
737	0.358654
738	0.348184
739	0.366482
740	0.361719
741	0.377233
742	0.389621
743	0.368348
744	0.346093
745	0.354030
746	0.358774
747	0.361484
748	0.394634
749	0.385537
750	0.413640
751	0.405387
752	0.399176
753	0.449343
754	0.368719
755	0.365991
756	0.393226
757	0.385306
758	0.389869
759	0.386518
760	0.394734
761	0.395730
762	0.443043
763	0.462593
764	0.439374
765	0.452362
766	0.440594
767	0.460977
768	0.345072
769	0.391742
770	0.361151
771	0.349240
772	0.382416
773	0.344373
774	0.357439
775	0.374644
776	0.372535
777	0.378376
778	0.377011
779	0.370556
780	0.382637
781	0.343195
782	0.354498
783	0.391108
784	0.387849
785	0.367223
786	0.370659
787	0.371187
788	0.359114
789	0.420984
790	0.388208
791	0.371885
792	0.364688
793	0.390417
794	0.375400
795	0.367518
796	0.400203
797	0.388896
798	0.366828
799	0.391490
800	0.398326
801	0.391115
802	0.401110
803	0.385147
804	0.399676
805	0.391751
806	0.397723
807	0.400100
808	0.392812
809	0.396054
810	0.412889
811	0.389198
812	0.411080
813	0.398448
814	0.406427
815	0.427284
816	0.401862
817	0.398458
818	0.425505
819	0.423877
820	0.425038
821	0.425581
822	0.430959
823	0.418107
824	0.406864
825	0.435843
826	0.425077
827	0.439662
828	0.442733
829	0.432422
830	0.458954
831	0.449705
832	0.363400
833	0.376441
834	0.340331
835	0.357527
836	0.384429
837	0.340760
838	0.373092
839	0.376187
840	0.370313
841	0.374057
842	0.390930
843	0.352563
844	0.375954
845	0.382364
846	0.375662
847	0.369153
848	0.383057
849	0.390372
850	0.357983
851	0.382890
852	0.372499
853	0.377257
854	0.406171
855	0.381417
856	0.380435
857	0.401952
858	0.377651
859	0.385088
860	0.401567
861	0.384163
862	0.393301
863	0.379835
864	0.380487
865	0.388527
866	0.382557
867	0.397273
868	0.386152
869	0.376876
870	0.379608
871	0.406882
872	0.403082
873	0.397367
874	0.420417
875	0.413509
876	0.388394
877	0.427201
878	0.396220
879	0.412807
880	0.415105
881	0.406121
882	0.417826
883	0.428333
884	0.411871
885	0.432197
886	0.438504
887	0.417155
888	0.407518
889	0.438308
890	0.439486
891	0.447400
892	0.428171
893	0.442677
894	0.442673
895	0.443315
896	0.344812
897	0.364518
898	0.359384
899	0.378719
900	0.364552
901	0.390968
902	0.370671
903	0.347453
904	0.380774
905	0.377934
906	0.383853
907	0.365917
908	0.382796
909	0.385404
910	0.381230
911	0.372786
912	0.367160
913	0.386924
914	0.373970
915	0.388791
916	0.371029
917	0.391016
918	0.377439
919	0.378693
920	0.391822
921	0.376119
922	0.387554
923	0.399921
924	0.381438
925	0.392034
926	0.388745
927	0.385409
928	0.386413
929	0.403315
930	0.395766
931	0.384984
932	0.392029
933	0.410406
